4,2.39941166717669,9.33922822837958,-5.057495544291565,4.334906971918528,3.2386984352190646
2,-4.796705620265579,-4.036689209041119,3.996271826692917,1.8477568105205118,0.8056028462426039
2,-7.577781755081329,-4.122253115855079,3.1848269123076998,2.9183511342040647,1.865562828075638
0,-1.2220549392061513,-6.486674700105203,7.518486886443867,0.9360996090832834,-1.6621412016879034
0,2.305239528571343,-8.388946443527841,6.193077369144368,1.366830456305692,1.2971656210564175
0,-6.02674811701512,-7.505296769208051,4.799888095047483,5.132002118756644,-2.1424608179822697
3,-4.689055319115065,1.0173639188510801,6.859318128625871,-8.148296543814258,-6.966771933229233
4,-0.21477022279564684,7.882804803082279,-3.754411909930106,1.9861134988194604,0.8379841139483462
2,-5.223729304139896,-8.55427904223711,1.4262372795218532,5.690255586406948,1.7907252875045718
2,-6.160297643577044,-5.332748247178045,2.1519881059522623,-1.4991674026256598,2.524630248994738
4,-1.5813487881534218,8.168814738139917,-2.152741909805411,4.119508223906815,-2.837772436722884
2,-5.477791858619459,-5.380976361895267,6.6534023574106325,2.2927082988565806,0.7537961917306617
2,-3.940707624441022,-4.987776353837952,1.7151688684521007,2.5287865686710744,3.1926145481367674
4,4.061244269252699,13.04625298597415,-6.163281203283638,2.166527745704838,0.7621112476001908
4,0.43848566387615434,10.58974815829323,-4.0401231444573265,0.4793122207441618,5.745913082195676
3,1.2302660271278922,0.13231865258869147,8.158202714132162,-7.396192033969578,-6.946132418820902
2,-8.702437818391763,-5.339292318811604,3.102181348672755,7.714578801631738,1.1509415593796142
2,-7.070448176866735,-7.430455120032029,4.6127588778205855,3.7348738617578956,1.062283243420959
0,1.0265406650292448,-11.775370680130433,6.103088577374804,2.914175591457842,0.04393212063235474
1,-4.747757787347325,7.603563608765531,-1.4958693793974616,-7.991274150033508,4.773207224526752
4,1.3814504978401723,7.516798030609347,-5.69637601484683,-0.6555745901755841,3.838357710812583
2,-6.323394470859242,-3.8848836824910253,3.450303956225814,3.315162820499438,1.5096972392370094
2,-6.973169775158355,-8.43588347945794,3.420279153052887,0.4339057923707381,1.7762990975620911
0,-4.442444897101794,-7.689548911735782,8.263721126543658,5.660213374645778,2.015744553220458
0,-3.7015751208597187,-9.963722713673711,6.786324747102578,7.092731111921729,-1.8534889612257115
4,-1.0606985980493309,12.732118859260959,-3.692980831247195,4.141717468475088,2.619165268701431
2,-8.69077488721333,-4.388073743580974,2.853299708951955,3.1382647388046454,1.1221992215602077
2,-6.513032295856207,-4.5448539443646245,3.3577846542894627,-0.2185225688350223,4.194752952987337
3,-3.5655418823278207,-0.051870725097616144,11.379605754026002,-12.98438802551666,-4.491090833488227
3,-1.839345560072724,3.671756907677593,6.208571842278445,-9.672445505812904,-4.955246475537578
3,-2.263749171716573,-1.9726301983125407,9.648299065884203,-6.546515162122285,-4.81883534100443
3,-4.175205149349815,-0.3939314048957119,7.935798839587486,-7.759590817856311,-8.139271084991385
0,-2.2972408594972666,-3.158660828368994,8.115653827767492,4.6221626798494535,-0.8396321798326787
4,-2.38064085354804,4.516841414900583,-5.247233502859733,2.4727385660984225,3.999597857847762
0,-3.434812266261714,-4.323210213342988,6.428848248618237,5.011122694053472,2.1754545612413954
2,-7.497519118191261,-5.069433375829673,2.808404675964237,5.6405163244961045,0.9996529913534147
2,-4.36944067657065,-3.638935331573668,-1.18490785763528,2.1137179623679687,-1.7574701041332883
1,-12.826379387782866,7.459026857370242,-0.5290172299067908,-8.993892653806093,8.456804653331154
4,3.203472488401542,7.383697661215034,-2.5399186912621343,2.7910373524748735,2.0132285273962616
1,-13.090724706848722,8.644950175530752,-1.8590619006671216,-8.42398499474999,9.259865666382852
0,-1.1427782513916813,-4.240887151129531,5.549682554286351,-0.01034229404005682,2.429462150757624
0,-2.5726631993540994,-8.671643410128796,8.93947487001052,4.160272321813691,-1.892604472811137
3,-0.8830950904292627,2.290790990312578,8.668349137395433,-8.048569637726365,-6.692005802347976
4,1.9747458913859919,5.4468865055459315,-6.736045127427866,2.943248372037147,-0.2559927687594654
1,-7.7148614385828616,7.765453600827447,-1.872293549336705,-11.12667344212707,8.180926425164476
1,-6.718770533587944,10.086452854678216,-1.0385750327852405,-10.275007083195685,7.682051203557408
4,-0.05859337441783885,7.750298968625739,-4.076944948830037,3.838839912649693,2.8313997303284224
3,-4.0983245836247795,-1.5718049881675187,6.675603597366839,-4.900726121384162,-6.621220632249255
0,-2.944643877116306,-1.7466872188836353,10.103231400127141,7.368777945395356,-1.635456280397403
4,1.1467570059365235,10.24193148675608,-4.202420300227806,7.7914325625169285,2.4513591806835193
1,-12.142636470631487,7.76181413127309,4.017295869688232,-8.046818292087437,2.094236611012809
0,-3.1946391645398293,-6.63074137288401,4.675700501765272,1.645360526868345,-4.801960764001288
0,-2.9511664038732044,-6.164282101631885,11.940703866746684,5.604452766552065,5.007521824387413
4,0.6893182295476673,7.318864026620502,-4.486250614109896,3.7280984262312575,0.3178710357816614
3,-5.246733482469095,3.3404757064281134,8.60925839421289,-6.803077744800129,-6.883982121326996
3,-2.6348721772496666,1.8208286853199862,6.913040624684111,-6.5968693674277255,-3.990403117380336
0,-4.57146566033472,-10.371818710616433,7.351878881338856,4.428779775048232,-1.5451473254229082
1,-11.232795122295668,8.98573288179665,0.6916669807693228,-11.207439288469294,4.6653266200128805
1,-10.07541376215361,10.164917218687235,0.04532281003771221,-11.306962108234424,4.221028083760993
4,1.5994893384649704,5.299865645888156,-5.305648326931525,4.163975033560113,4.184851462837334
